interveningOpponents,interveningTeammates,minute,second,label,angle,distance,bodyPart_سایر,bodyPart_سر,bodyPart_پا,playType_جریان بازی,playType_ضربه آزاد مستقیم,playType_مستقیم از کرنر,playType_پنالتی,interferenceOnShooter_زیاد,interferenceOnShooter_متوسط,interferenceOnShooter_کم
2,0,57,50,0,42.06736155739732,9.39443452263094,0,0,1,1,0,0,0,1,0,0
4,0,43,14,0,29.67178099399643,13.654980776258897,0,0,1,1,0,0,0,0,1,0
3,0,66,16,0,22.68153413390618,14.336450048739403,0,0,1,1,0,0,0,0,1,0
2,0,63,39,0,45.30628194076865,8.437298145733621,0,0,1,1,0,0,0,0,1,0
4,0,31,57,0,32.763299451867084,12.344670915014301,0,1,0,1,0,0,0,0,1,0
3,1,62,6,0,10.388356160631107,29.830227957560098,0,0,1,0,1,0,0,0,0,1
1,0,83,57,1,29.50425823847882,13.698211562098171,0,0,1,1,0,0,0,0,1,0
1,0,90,4,0,43.92621261335726,9.035507733381673,0,0,1,1,0,0,0,0,0,1
0,0,92,2,1,66.96140151919805,5.450467869825489,0,1,0,1,0,0,0,0,1,0
2,0,71,11,0,23.86705582332847,15.098801276922616,0,0,1,1,0,0,0,0,0,1
1,0,10,21,1,36.90123249850194,10.97,0,0,1,0,0,0,1,0,0,1
4,1,76,42,0,17.245217195682468,23.66946767462251,0,0,1,1,0,0,0,0,1,0
2,0,40,55,0,22.44190635311096,15.164722219678145,0,0,1,1,0,0,0,0,0,1
5,0,90,11,0,29.38137531629567,13.611245350811954,0,0,1,1,0,0,0,1,0,0
1,1,7,38,1,88.63048472599199,3.7483463020377403,0,0,1,1,0,0,0,0,1,0
3,1,87,52,0,20.846459722028975,19.801262586006985,0,0,1,1,0,0,0,0,1,0
2,0,82,37,0,14.350467715533991,27.094953404647146,0,0,1,1,0,0,0,0,1,0
3,0,68,44,0,29.316687113823725,13.865006310853234,0,0,1,1,0,0,0,0,1,0
3,0,28,24,0,38.27303771123099,9.595337409387959,0,0,1,1,0,0,0,1,0,0
2,0,19,6,0,17.573561985639778,18.0200388456851,0,0,1,1,0,0,0,1,0,0
3,0,46,34,0,12.310642259269695,28.42569612164318,0,0,1,1,0,0,0,0,1,0
6,3,49,4,1,13.379528684071154,27.668294128839964,0,0,1,0,1,0,0,0,0,1
1,0,12,47,0,81.15087967522123,4.269379345993982,0,1,0,1,0,0,0,0,1,0
1,0,67,11,0,17.97939257402732,15.074110255666834,0,0,1,1,0,0,0,0,0,1
3,0,44,26,0,7.385331211873644,16.339039139435343,0,0,1,1,0,0,0,0,1,0
2,0,35,48,0,21.581602789308032,19.201627535185658,0,0,1,1,0,0,0,0,0,1
4,2,77,25,0,13.912110922785645,29.215711526505736,0,0,1,1,0,0,0,0,0,1
2,2,19,3,0,15.894808150073288,25.833189892074888,0,0,1,1,0,0,0,0,0,1
2,0,56,41,0,19.45976678136004,18.26703314717527,0,0,1,1,0,0,0,0,1,0
3,0,42,18,0,13.930445674460438,24.236214638428997,0,0,1,1,0,0,0,0,1,0
3,0,1,0,0,56.26575055421022,6.803888594032093,0,1,0,1,0,0,0,0,1,0
2,0,84,53,0,13.151443862442507,19.102355875650524,0,0,1,1,0,0,0,0,1,0
3,1,41,35,0,13.816623024372307,23.567046908766486,0,0,1,1,0,0,0,0,0,1
3,1,72,17,0,13.446404149926337,30.984615537392102,0,0,1,1,0,0,0,0,1,0
2,0,65,46,0,64.45955415761149,5.474961187077037,0,0,1,1,0,0,0,0,1,0
4,1,45,36,0,15.932316602308228,16.214000123350193,0,0,1,1,0,0,0,0,1,0
2,0,16,11,1,18.68743145029721,22.222511109233356,0,0,1,1,0,0,0,0,1,0
3,0,59,30,0,42.79677608179234,9.078160606642736,0,1,0,1,0,0,0,0,1,0
3,0,56,45,0,16.447667101231794,24.12869660798113,0,0,1,1,0,0,0,1,0,0
5,2,91,12,0,22.294881749072122,18.153903161579333,0,0,1,1,0,0,0,0,0,1
7,1,12,37,0,13.402471823836402,29.907403765622984,0,0,1,0,1,0,0,0,0,1
2,0,93,3,0,16.945699235128032,22.19629248320539,0,0,1,1,0,0,0,0,1,0
4,0,15,23,0,44.242628077513366,8.99390905001824,0,1,0,1,0,0,0,0,1,0
2,0,93,45,0,14.61062595117218,22.75351621178582,0,0,1,1,0,0,0,0,0,1
2,0,36,8,1,36.84405892097185,9.933805917169915,0,1,0,1,0,0,0,0,1,0
2,0,50,42,0,38.6887805329244,10.228294090414101,0,0,1,1,0,0,0,0,1,0
1,0,68,54,1,64.14045561878073,5.5767553290421485,0,1,0,1,0,0,0,0,0,1
2,0,34,38,0,17.010832582409197,17.99227056266107,0,0,1,1,0,0,0,0,0,1
2,0,83,39,0,21.623567598909464,18.071502427855854,0,0,1,1,0,0,0,0,0,1
1,0,49,56,1,31.69286326408731,12.580480912906312,0,0,1,1,0,0,0,0,0,1
1,0,78,34,1,34.764786059152385,10.397018803484007,0,0,1,1,0,0,0,0,1,0
2,0,5,56,0,12.808665099246523,20.760178226595265,0,0,1,1,0,0,0,0,1,0
1,0,66,54,1,45.92100445263549,8.469527731815983,0,1,0,1,0,0,0,0,1,0
2,0,58,30,0,11.48020072952146,23.887563710014465,0,0,1,1,0,0,0,0,1,0
3,0,72,17,0,12.621218415224186,25.480072605862016,0,0,1,1,0,0,0,0,1,0
3,1,5,21,0,12.156867231591672,32.48949522538016,0,0,1,1,0,0,0,0,1,0
3,0,29,35,0,26.894376957226715,15.261277797091568,0,0,1,1,0,0,0,1,0,0
2,0,17,16,0,34.817483080131986,9.177717581185423,0,0,1,1,0,0,0,1,0,0
2,0,28,36,1,42.29126964563612,9.255160722537454,0,0,1,1,0,0,0,0,1,0
4,0,41,11,0,23.18381498576191,16.40410009723179,0,0,1,1,0,0,0,0,1,0
1,0,47,14,0,45.37737597757383,8.744306719231663,0,0,1,1,0,0,0,0,0,1
0,0,16,42,0,8.800658210618925,42.494800858457964,0,0,1,1,0,0,0,0,0,1
2,0,49,40,0,17.200363055460645,24.195166872745475,0,0,1,1,0,0,0,0,1,0
2,0,24,40,0,41.12276995220897,8.724133194764969,0,1,0,1,0,0,0,1,0,0
3,0,26,36,0,15.316786202977916,25.94757214076107,0,0,1,1,0,0,0,0,0,1
3,0,68,16,0,15.241430721429811,26.896932910649866,0,0,1,1,0,0,0,0,0,1
2,0,48,0,0,25.440971197391782,16.21192770770953,0,0,1,1,0,0,0,0,0,1
2,0,44,50,0,41.28472428889298,9.170087240588282,0,1,0,1,0,0,0,1,0,0
1,0,37,54,0,38.32924250405259,10.285937001557029,0,0,1,1,0,0,0,0,1,0
4,1,93,11,0,17.247259099295313,23.29144048787022,0,0,1,1,0,0,0,0,0,1
3,0,65,46,0,19.745455313811874,17.84585386021078,0,0,1,1,0,0,0,0,0,1
2,0,82,3,0,10.988377654176416,30.880539179230666,0,0,1,1,0,0,0,0,0,1
2,0,94,37,0,28.740192797683395,12.245235808264372,0,0,1,1,0,0,0,0,0,1
5,1,5,32,0,13.946583616015623,27.22419879445491,0,0,1,0,1,0,0,0,0,1
2,0,63,44,0,32.58827016102159,12.382584544431749,0,1,0,1,0,0,0,1,0,0
2,0,50,55,0,37.89256187805403,10.576904083899032,0,1,0,1,0,0,0,1,0,0
2,0,66,41,0,25.38487772557411,15.992004252125499,0,0,1,1,0,0,0,0,0,1
1,0,40,3,1,36.90123249850194,10.97,0,0,1,0,0,0,1,0,0,1
4,0,55,32,0,12.205001136675001,31.503107783201326,0,0,1,1,0,0,0,0,0,1
1,0,39,1,0,13.062981216817288,25.19710499243911,0,0,1,1,0,0,0,0,0,1
4,1,81,54,0,12.832683566331431,30.839468218502084,0,0,1,1,0,0,0,0,1,0
1,0,47,48,0,40.554313575015414,9.036481616204396,0,0,1,1,0,0,0,0,0,1
3,1,69,1,0,16.406103401497813,23.901600364829132,0,0,1,1,0,0,0,1,0,0
4,0,87,8,0,12.128996840575295,27.58671056867781,0,0,1,1,0,0,0,0,1,0
2,0,59,36,0,14.335047024045705,14.849033638590763,0,0,1,1,0,0,0,0,1,0
3,0,76,17,0,16.237431613593493,15.864072617080396,0,0,1,1,0,0,0,0,0,1
1,0,19,40,1,36.90123249850194,10.97,0,0,1,0,0,0,1,0,0,1
3,0,77,42,0,15.617003951710554,26.684684746123573,0,0,1,1,0,0,0,0,1,0
4,0,54,5,0,19.94388907413119,20.143487781414617,0,0,1,1,0,0,0,0,1,0
2,0,81,38,0,41.687881536774995,7.092263390484028,0,0,1,1,0,0,0,0,1,0
1,0,47,51,0,26.879018931917823,13.514854790192901,0,0,1,1,0,0,0,0,0,1
4,0,52,24,0,19.458356111845806,15.513922779232853,0,0,1,1,0,0,0,0,0,1
2,0,8,25,0,17.963496387943273,20.328416072089826,0,0,1,1,0,0,0,1,0,0
4,0,83,14,0,20.29128147132374,19.961527997625833,0,0,1,1,0,0,0,1,0,0
2,0,51,18,0,12.62519885447437,29.344880303044345,0,0,1,1,0,0,0,0,0,1
2,0,63,1,0,23.2760689829364,10.935172609520164,0,0,1,1,0,0,0,0,1,0
2,0,20,42,1,29.90602276338724,11.98292535235032,0,0,1,1,0,0,0,0,1,0
3,0,40,10,1,30.870037290235125,12.2795968989214,0,0,1,1,0,0,0,0,1,0
1,0,30,5,0,48.408075450044606,8.077307719778911,0,0,1,1,0,0,0,0,0,1
3,0,28,32,0,12.376789413323415,28.786415198839887,0,0,1,1,0,0,0,0,0,1
7,4,72,5,0,14.248427868964626,29.232428910372807,0,0,1,0,1,0,0,0,0,1
2,0,61,21,0,11.589934076764033,34.47287774468502,0,0,1,1,0,0,0,0,1,0
2,0,74,41,0,21.125589057069188,19.174660362050744,0,0,1,1,0,0,0,0,0,1
2,0,48,4,0,39.54747355344652,7.444138633851468,0,1,0,1,0,0,0,0,1,0
3,1,55,28,0,37.664603631247985,10.615243756033115,0,1,0,1,0,0,0,0,0,1
4,1,50,49,0,17.416061319312504,16.589659429897893,0,0,1,1,0,0,0,0,1,0
2,0,86,58,0,30.283187513802183,12.784404561808891,0,1,0,1,0,0,0,0,1,0
2,0,25,40,0,13.257077691048766,20.21391847218149,0,0,1,1,0,0,0,0,1,0
2,1,23,51,0,15.026810361008021,27.592480859828463,0,0,1,1,0,0,0,0,0,1
6,1,94,16,0,14.591141560020723,27.88709378906307,0,0,1,1,0,0,0,0,1,0
6,3,87,40,1,19.192587907590646,20.932751849673277,0,0,1,1,0,0,0,0,1,0
3,0,1,58,0,47.14188202334197,8.324385863233395,0,1,0,1,0,0,0,0,1,0
2,0,52,32,0,15.49349492688329,20.694081279438333,0,0,1,1,0,0,0,0,0,1
2,0,25,59,0,15.67661114501388,25.892396567332273,0,0,1,1,0,0,0,0,1,0
1,0,97,17,1,36.90123249850194,10.97,0,0,1,0,0,0,1,0,0,1
1,0,51,22,0,20.89745766026043,15.584649498785657,0,0,1,1,0,0,0,0,0,1
4,1,34,7,0,13.968868759263772,28.38776673146375,0,0,1,1,0,0,0,0,0,1
3,1,15,48,0,16.66600988643895,24.841572011448875,0,0,1,1,0,0,0,0,1,0
2,0,64,18,0,32.934497754212785,8.685217326008601,0,1,0,1,0,0,0,0,1,0
2,0,0,39,0,45.6586514723327,8.288124033820923,0,0,1,1,0,0,0,1,0,0
2,0,54,22,0,35.692091145397356,8.478514020746795,0,1,0,1,0,0,0,0,1,0
2,0,7,17,0,13.171643956388372,31.685783878578736,0,0,1,1,0,0,0,0,0,1
3,0,64,6,0,13.735103053660865,28.63385758154147,0,0,1,1,0,0,0,0,0,1
7,3,56,22,0,13.745784533406544,25.598113211719337,0,0,1,0,1,0,0,0,0,1
2,0,73,50,1,18.897486789308306,21.479527462213873,0,0,1,1,0,0,0,0,1,0
6,1,78,40,0,22.133239793695235,18.70668329768802,0,0,1,1,0,0,0,0,1,0
3,0,4,46,0,12.090021018146178,29.854986183215697,0,0,1,1,0,0,0,0,0,1
3,0,11,2,0,32.763299451867084,12.344670915014301,0,0,1,1,0,0,0,1,0,0
2,0,50,42,0,15.465862308560572,26.07353063932846,0,0,1,1,0,0,0,0,1,0
1,0,79,9,0,23.711181297873072,14.73300037331161,0,0,1,1,0,0,0,0,0,1
4,2,75,0,0,6.114972674756895,23.27134289206362,0,0,1,1,0,0,0,1,0,0
3,1,92,26,0,47.76222143822663,8.048012176929157,0,1,0,1,0,0,0,0,1,0
4,0,77,30,0,12.301610417677102,27.23640211187961,0,0,1,1,0,0,0,0,0,1
3,0,29,50,0,23.03256762854964,17.961739893451306,0,0,1,1,0,0,0,0,1,0
2,0,62,27,1,25.147515943532902,14.947618539419583,0,0,1,1,0,0,0,0,0,1
1,0,43,40,0,16.636102915406862,16.797002708816834,0,0,1,1,0,0,0,0,0,1
2,1,85,16,0,15.063119206926416,22.250505612232725,0,0,1,1,0,0,0,0,1,0
2,0,24,11,0,38.6887805329244,10.228294090414101,0,1,0,1,0,0,0,0,1,0
3,1,73,4,0,12.136063890713647,28.031548298301328,0,0,1,1,0,0,0,0,0,1
2,0,23,24,0,22.89549610914606,14.567130808776312,0,0,1,1,0,0,0,0,1,0
3,0,21,47,1,34.49952712921961,11.643062311952127,0,0,1,1,0,0,0,0,1,0
1,0,90,11,0,47.657187879095765,8.264103097130384,0,1,0,1,0,0,0,0,1,0
2,1,81,4,0,20.28017015998582,17.878814278357503,0,0,1,1,0,0,0,0,1,0
1,0,81,4,1,93.64171619158436,3.4644768724873893,0,0,1,1,0,0,0,0,0,1
3,0,87,8,0,16.91324639524474,24.15954676727194,0,0,1,1,0,0,0,0,0,1
3,1,19,46,0,19.51914775673696,20.748677066261358,0,0,1,1,0,0,0,0,0,1
3,0,30,6,0,13.159154974994594,21.04661492972207,0,0,1,1,0,0,0,0,1,0
1,0,32,20,1,35.71919264705762,6.810117473289282,0,0,1,1,0,0,0,0,1,0
4,2,95,59,0,18.190835419788133,22.777974009994832,0,0,1,1,0,0,0,0,0,1
2,0,48,51,0,15.858291802183956,26.11175405827805,0,0,1,1,0,0,0,0,1,0
2,0,48,49,0,38.32924250405259,10.285937001557029,0,0,1,1,0,0,0,1,0,0
4,1,58,39,0,41.969979529365254,9.07788521628248,0,1,0,1,0,0,0,0,1,0
1,0,65,43,1,84.5734713520093,4.021206286675679,0,0,1,1,0,0,0,0,0,1
2,0,28,43,0,14.64039015201944,24.216180541117545,0,0,1,1,0,0,0,0,1,0
2,0,4,30,0,13.365910529044633,12.317507864823956,0,0,1,1,0,0,0,0,0,1
2,0,5,59,0,24.091606455833666,13.448635618530231,0,0,1,1,0,0,0,1,0,0
3,0,58,50,0,12.270299394012099,24.516029450137314,0,0,1,1,0,0,0,0,1,0
1,0,20,50,1,77.95256284301256,4.517753866690836,0,1,0,1,0,0,0,0,1,0
1,0,40,10,1,36.90123249850194,10.97,0,0,1,0,0,0,1,0,0,1
3,0,51,9,0,23.285509866619286,13.053191180703667,0,1,0,1,0,0,0,1,0,0
3,1,62,29,0,13.399299422117116,29.65308247046165,0,0,1,1,0,0,0,0,0,1
3,0,39,3,0,13.386786509554348,16.08854561481553,0,0,1,1,0,0,0,1,0,0
3,1,88,20,0,22.99925575313792,17.975652978403875,0,0,1,1,0,0,0,0,0,1
3,0,92,53,0,17.75902511492101,20.858461112939278,0,0,1,1,0,0,0,0,1,0
2,0,62,54,0,71.86539771898698,4.915292463323012,0,0,1,1,0,0,0,1,0,0
2,0,37,51,0,18.617256275364735,17.339457892333314,0,0,1,1,0,0,0,0,1,0
1,0,83,38,0,15.393602057407673,21.701440044384153,0,0,1,1,0,0,0,0,1,0
1,0,71,49,0,77.95256284301256,4.517753866690836,0,0,1,1,0,0,0,0,1,0
3,0,21,19,0,9.22623107162808,18.109237974028616,0,0,1,1,0,0,0,0,0,1
2,0,21,27,0,35.662567835764584,10.61369398465963,0,1,0,1,0,0,0,0,0,1
3,2,62,46,0,10.398261096740107,35.16863659569418,0,0,1,1,0,0,0,0,1,0
3,0,32,32,0,14.893699823567259,24.988015127256507,0,0,1,1,0,0,0,0,1,0
7,2,21,22,0,14.687714839901682,22.992192152989674,0,0,1,0,1,0,0,0,0,1
4,0,92,17,0,19.984612526822087,20.73770720209927,0,0,1,1,0,0,0,0,1,0
3,0,72,40,0,18.502162964896108,15.041070440630216,0,0,1,1,0,0,0,0,1,0
4,3,7,59,1,8.553725209505243,16.007629430993212,0,0,1,1,0,0,0,0,1,0
2,0,39,21,0,15.021670064607827,27.72061326882939,0,0,1,1,0,0,0,0,0,1
2,0,33,36,0,13.452529232546196,21.35171421689603,0,0,1,1,0,0,0,0,1,0
5,1,0,10,0,18.404235627524965,22.40044865622115,0,0,1,0,1,0,0,0,0,1
1,0,32,29,0,21.593739077907347,8.288124033820923,0,0,1,1,0,0,0,0,0,1
2,0,8,27,0,22.442384741871923,17.967448344158388,0,0,1,1,0,0,0,0,1,0
3,0,61,8,0,18.199243620257224,20.864213380810693,0,0,1,1,0,0,0,0,0,1
1,0,46,5,0,35.06168617522734,9.829954221663497,0,1,0,1,0,0,0,0,0,1
3,0,83,21,0,12.936479158334771,31.853947949979453,0,0,1,1,0,0,0,0,1,0
2,0,39,31,0,22.09026718508842,13.411405593747437,0,0,1,1,0,0,0,0,1,0
3,1,91,43,0,15.74640185244424,26.448911130706307,0,0,1,1,0,0,0,0,0,1
1,0,27,0,0,30.794721062308213,12.044023414125366,0,1,0,1,0,0,0,0,0,1
5,2,12,48,0,17.473323622191476,23.754549038026383,0,0,1,1,0,0,0,0,0,1
3,2,52,16,0,32.0073434572113,12.74209166502894,0,1,0,1,0,0,0,0,1,0
3,0,38,9,0,17.7319475462761,23.45199565069037,0,0,1,1,0,0,0,0,1,0
1,0,45,55,0,45.30628194076865,8.437298145733621,0,1,0,1,0,0,0,0,0,1
3,0,39,59,0,15.610362485657042,26.690539522460014,0,0,1,1,0,0,0,0,1,0
5,1,26,20,0,17.98493795656012,22.168229518840697,0,0,1,1,0,0,0,0,1,0
2,0,61,19,0,15.381324256036846,25.633308409177307,0,0,1,1,0,0,0,0,1,0
4,0,65,32,0,15.320034262778037,25.42457472604016,0,0,1,1,0,0,0,0,0,1
3,1,55,24,0,20.442488691205227,20.00675136047829,0,0,1,1,0,0,0,0,1,0
2,0,82,33,1,31.419637748809183,12.64223081580146,0,0,1,1,0,0,0,1,0,0
2,0,74,54,0,40.45417638940763,9.844942864232378,0,1,0,1,0,0,0,1,0,0
2,0,34,56,0,14.501257302682353,23.142242760804322,0,0,1,1,0,0,0,0,0,1
2,0,46,56,0,45.4626642295505,8.733578876955312,0,0,1,1,0,0,0,0,1,0
2,0,34,27,0,21.87410939120903,14.293138213842335,0,0,1,1,0,0,0,0,1,0
2,0,53,55,0,44.286863296671385,7.638566619464676,0,0,1,1,0,0,0,1,0,0
2,0,52,27,0,12.257949890089591,14.084069014315432,0,0,1,1,0,0,0,0,1,0
2,0,80,15,0,17.06555766102952,17.1131323842247,0,0,1,1,0,0,0,0,1,0
3,1,84,23,0,11.043257576342747,28.434881747600077,0,0,1,1,0,0,0,0,1,0
2,0,21,37,0,20.344234536528884,15.164491419101402,0,0,1,1,0,0,0,0,1,0
2,0,61,1,0,8.861107973554338,21.412855951507265,0,0,1,1,0,0,0,1,0,0
3,0,48,49,0,10.895982864892524,35.30180307009828,0,0,1,0,1,0,0,0,0,1
1,0,11,31,0,8.28512386547865,26.51555204026498,0,0,1,1,0,0,0,0,1,0
1,0,40,54,1,91.56506908559226,3.570378131234842,0,0,1,1,0,0,0,0,1,0
2,0,17,42,0,32.258293099513814,12.337787483985936,0,1,0,1,0,0,0,1,0,0
1,0,84,24,0,25.376127286356073,15.380156046022421,0,0,1,1,0,0,0,1,0,0
3,0,47,53,0,15.432931780414037,19.75972671875803,0,0,1,1,0,0,0,0,1,0
2,0,34,17,0,15.45375644622381,14.5413651353647,0,0,1,1,0,0,0,0,0,1
2,0,77,10,0,13.737469978286521,23.15589989613878,0,0,1,1,0,0,0,0,1,0
2,0,62,56,0,14.537497746685846,25.43294123769408,0,0,1,1,0,0,0,0,1,0
2,0,54,0,0,16.865257692914223,24.566515829478142,0,0,1,1,0,0,0,0,1,0
2,0,47,50,0,46.028206165132374,8.028262576672489,0,1,0,1,0,0,0,0,0,1
1,0,87,50,0,39.42494000858492,9.067552040104319,0,1,0,1,0,0,0,0,1,0
8,3,77,7,0,15.102085460423144,25.346183144607792,0,0,1,0,1,0,0,0,0,1
2,0,72,37,0,21.24498065192624,14.830418065583991,0,0,1,1,0,0,0,0,1,0
2,0,38,46,0,20.38730759911502,14.98463546436816,0,0,1,1,0,0,0,1,0,0
5,3,28,27,0,18.59892205548495,19.552864240310168,0,0,1,1,0,0,0,0,1,0
2,0,62,39,0,18.984461319593922,16.045226704537395,0,0,1,1,0,0,0,0,1,0
7,2,72,17,0,12.90683883607571,27.46197735051138,0,0,1,0,1,0,0,0,0,1
7,5,1,11,0,14.866579047740624,27.86897917039661,0,0,1,1,0,0,0,0,0,1
3,1,80,38,0,9.921202161420602,32.19031065398406,0,0,1,1,0,0,0,0,1,0
1,0,87,50,0,15.163684837486205,18.893366560780006,0,0,1,1,0,0,0,0,1,0
1,0,86,51,0,59.682758167799236,6.161590703706309,0,0,1,1,0,0,0,0,0,1
3,0,53,11,0,16.04135851260282,24.311499336733636,0,0,1,1,0,0,0,0,0,1
7,2,72,38,1,17.28272072998723,22.369631199463257,0,0,1,0,1,0,0,0,0,1
2,0,3,17,1,40.568790778839194,9.268117392437366,0,0,1,1,0,0,0,0,1,0
5,1,88,51,0,14.675335603789186,28.179292042207162,0,0,1,1,0,0,0,0,1,0
1,0,58,54,0,11.441618723080337,25.92309009358259,0,0,1,1,0,0,0,0,0,1
2,0,58,6,0,16.722376759079545,17.638786806353774,0,0,1,1,0,0,0,0,1,0
4,1,50,27,0,16.20882545559655,24.696892517075913,0,0,1,1,0,0,0,0,0,1
2,0,83,27,0,14.402818643584522,17.6586890793173,0,0,1,1,0,0,0,0,1,0
1,0,67,0,0,23.361614011136083,12.534085527073765,0,0,1,1,0,0,0,0,1,0
5,0,87,15,0,13.215632093764693,26.98984994400673,0,0,1,1,0,0,0,0,0,1
1,1,53,21,0,64.76607594678227,5.761735849550897,0,1,0,1,0,0,0,0,1,0
2,0,43,16,0,20.379346749989676,19.03587402774036,0,0,1,1,0,0,0,0,1,0
2,0,75,15,0,16.42964376916517,25.149576537190445,0,0,1,1,0,0,0,0,1,0
2,1,69,41,0,16.497631431903248,21.807760086721423,0,0,1,1,0,0,0,0,1,0
3,0,19,15,0,21.98259142334103,16.05159805128449,0,0,1,1,0,0,0,1,0,0
2,0,54,29,0,46.38474416824784,8.414000237699069,0,1,0,1,0,0,0,1,0,0
2,0,56,52,0,33.9104514384828,11.048438803740554,0,0,1,1,0,0,0,0,0,1
2,0,90,42,0,17.679825912780906,23.487945844624218,0,0,1,1,0,0,0,0,1,0
3,0,44,28,0,20.83309074103745,16.214000123350193,0,0,1,1,0,0,0,0,1,0
4,1,67,23,0,16.993082232984566,21.755295906974006,0,0,1,1,0,0,0,0,1,0
1,0,65,32,0,38.761314991420846,9.281594690569074,0,0,1,1,0,0,0,0,1,0
2,0,58,29,0,12.53703923188012,18.26703314717527,0,0,1,1,0,0,0,0,0,1
3,0,43,0,0,18.529340466543196,19.86761183433983,0,0,1,1,0,0,0,0,0,1
4,1,7,13,1,20.465521619551097,20.238638788218935,0,0,1,1,0,0,0,0,1,0
2,0,87,46,0,29.261615337695613,11.143756099269224,0,0,1,1,0,0,0,1,0,0
3,0,42,18,0,23.458579591614086,17.54748130074513,0,0,1,1,0,0,0,0,0,1
2,0,37,26,0,15.954567479900069,23.311121809127936,0,0,1,1,0,0,0,0,1,0
7,2,94,23,0,15.300669506906418,23.104185767951225,0,0,1,0,1,0,0,0,0,1
1,0,55,52,1,53.66882423489845,7.139355713227911,0,1,0,1,0,0,0,0,1,0
1,0,87,11,0,26.994029490472627,12.232060333402545,0,0,1,1,0,0,0,1,0,0
2,0,65,32,0,21.160428762766305,17.62057036534289,0,0,1,1,0,0,0,0,0,1
3,0,43,4,0,19.406277376312083,20.049012444507085,0,0,1,1,0,0,0,0,0,1
3,0,86,37,0,12.42943270457653,28.868628301323916,0,0,1,1,0,0,0,0,0,1
2,0,21,55,0,30.283187513802183,12.784404561808891,0,0,1,1,0,0,0,1,0,0
2,0,68,32,1,32.58875743793819,11.17197386319893,0,0,1,1,0,0,0,0,0,1
2,0,10,18,0,33.89659950311504,9.741047171634065,0,0,1,1,0,0,0,1,0,0
2,1,51,51,0,23.68943870984108,10.447990237361443,0,0,1,1,0,0,0,0,1,0
3,0,27,11,0,12.25296553171279,24.874599494263222,0,0,1,1,0,0,0,0,1,0
2,0,16,39,0,12.172831556646216,22.639969081250975,0,0,1,1,0,0,0,0,0,1
2,0,65,26,0,12.881466997235906,16.63804375520151,0,0,1,1,0,0,0,0,1,0
1,0,30,14,0,20.795376941486637,19.826941266872204,0,0,1,1,0,0,0,0,1,0
1,0,23,20,0,29.985883815269982,11.423038124772237,0,0,1,1,0,0,0,0,0,1
3,0,23,24,1,16.42964376916517,25.149576537190445,0,0,1,1,0,0,0,1,0,0
2,0,46,26,0,17.688368060082933,22.98812084534097,0,0,1,0,1,0,0,0,0,1
1,0,59,14,0,20.481061620902548,17.090313045699308,0,0,1,1,0,0,0,0,0,1
4,0,27,6,0,15.182491283238953,23.9117314304088,0,0,1,1,0,0,0,0,1,0
2,0,30,8,0,36.12764535840122,11.108708295747082,0,0,1,1,0,0,0,0,1,0
3,1,68,1,0,13.481937048814641,29.944912756593563,0,0,1,1,0,0,0,0,1,0
2,0,10,1,0,15.282580108874004,10.657767120743445,0,0,1,1,0,0,0,0,1,0
2,0,7,47,0,12.715375910928927,27.524311072213962,0,0,1,1,0,0,0,0,0,1
3,0,38,57,0,12.862380974849891,31.568961021864503,0,0,1,1,0,0,0,0,1,0
3,0,77,9,0,21.579144612928292,19.08193124398052,0,0,1,1,0,0,0,0,1,0
2,1,75,2,1,48.31679213574808,7.883558841031125,0,1,0,1,0,0,0,0,1,0
2,0,84,55,0,11.954054820489178,11.19892852017549,0,0,1,1,0,0,0,0,1,0
2,0,36,19,1,22.77268177566685,18.071015466763345,0,0,1,1,0,0,0,0,0,1
2,0,28,30,1,21.16826221377514,15.016284493842011,0,0,1,1,0,0,0,1,0,0
6,2,93,17,0,20.248069566201323,20.3528892297875,0,0,1,1,0,0,0,0,0,1
3,0,75,47,0,18.483021977335614,21.21969368299175,0,0,1,1,0,0,0,0,1,0
4,0,67,46,0,14.537497746685846,25.43294123769408,0,0,1,1,0,0,0,0,1,0
2,0,84,54,0,29.7323034821695,13.75639487656559,0,1,0,1,0,0,0,0,1,0
2,0,55,10,0,47.562649821485294,7.966052974968219,0,0,1,1,0,0,0,0,1,0
2,1,69,57,0,13.713114242067558,30.43410751114611,0,0,1,1,0,0,0,0,0,1
4,2,89,8,0,15.706310080454491,25.486986875658726,0,0,1,1,0,0,0,0,1,0
2,0,90,50,0,12.507782184447342,20.00306226556324,0,0,1,1,0,0,0,0,0,1
4,0,9,31,1,29.513186925872247,12.968461743784419,0,0,1,1,0,0,0,0,0,1
1,0,41,41,0,72.58538264905091,4.241179081340471,0,0,1,1,0,0,0,1,0,0
4,1,92,32,0,49.31696707755998,7.360061141050393,0,1,0,1,0,0,0,0,1,0
6,2,81,25,0,15.477265989825478,24.092392990319578,0,0,1,1,0,0,0,0,0,1
1,0,85,30,0,17.370545070229724,16.25566978011057,0,0,1,1,0,0,0,0,1,0
1,0,74,58,0,47.81997606958776,8.245174346246415,0,0,1,1,0,0,0,0,1,0
1,0,4,15,0,60.51830006382241,5.468793285542982,0,0,1,1,0,0,0,0,0,1
3,1,29,44,0,21.688908615614334,19.03063320018543,0,0,1,1,0,0,0,0,1,0
